Names;Email;Phones
Всероссийское общество инвалидов Дзержинского района, общественная организация;;+7 (383) 279‒13‒02, +7‒953‒786‒28‒52
Обская бассейновая профсоюзная общественная организация профсоюза работников водного транспорта РФ;;+7 (383) 217‒34‒89
ЖКХ. Контроль-Новосибирск, ассоциация;;+7 (383) 353‒64‒60
Карелин-Фонд, Новосибирский региональный общественный фонд;;+7 (383) 335‒84‒10
Центр развития института семьи, межрегиональная ассоциация;;+7 (383) 360‒06‒17, +7‒952‒941‒23‒65
Белорусский культурно-просветительский центр во имя святой Евфросинии Полоцкой;;+7‒952‒949‒39‒98, +7 (383) 266‒53‒34
Бердская Местная Организация Всероссийского Общества Инвалидов, общественная организация;;+7 (38341) 6‒00‒68, +7 (38341) 6‒00‒65
ОПОРА, Новосибирская областная общественная организация;;+7‒952‒929‒12‒55
Новосибирская областная общественная профсоюзная организация горно-металлургического профсоюза России;;+7 (383) 221‒25‒69, +7 (383) 221‒35‒11
Безопасный труд, межрегиональный фонд укрепления безопасности труда и защиты прав работников;;+7 (383) 223‒02‒81, +7‒913‒915‒21‒15
Вектор, Новосибирская Региональная общественная организация многодетных семей и семей с детьми;;+7‒953‒888‒85‒57, +7‒999‒452‒41‒31
Вместе против онкологии, общественная организация;;+7 (383) 375‒15‒64
Ассоль, межрегиональная общественная организация по защите прав женщин и детей;;
Новый Шаг, региональная общественная организация социальной адаптации граждан, попавших в трудную жизненную ситуацию;;8‒800‒550‒31‒40, +7‒923‒480‒00‒33
Российское общество оценщиков, общественная организация;;+7 (383) 233‒77‒02
Федерация хоккея России Сибирь-Дальний Восток, общероссийская общественная организация;;+7 (383) 276‒13‒40
Союз Украинцев Сибири, некоммерческий культурно-просветительский фонд;;+7‒913‒939‒77‒99
Союз радиолюбителей России, региональное отделение по Новосибирской области;;+7‒923‒225‒82‒99
Ал-Анон, сообщество родственников алкоголиков;;+7‒913‒068‒90‒58
Ассоциация Сибирских и Дальневосточных городов;;+7 (383) 223‒85‒00, +7 (383) 227‒11‒08
Линия жизни, межрегиональная благотворительная общественная организация социальной адаптации граждан;;
Гилель, центр содействия еврейской жизни молодежи;;+7‒913‒461‒22‒71
Трезвый город, общественная организация;;+7‒952‒914‒59‒31
Конгресс Украинцев Сибири, общественная организация;;+7‒913‒939‒77‒99
Всероссийское Общество Охраны Природы, общественная организация;;+7 (383) 233‒12‒00
Содружество Анонимных Алкоголиков;;+7‒953‒786‒83‒04
ЖКХ. Контроль-Новосибирск, ассоциация;;+7 (383) 353‒64‒60
Общероссийская общественная организация ветеранов Вооруженных Сил РФ, Новосибирское региональное отделение;;+7‒923‒705‒61‒51
Союз десантников Сибири, межрегиональная общественная организация ветеранов воздушно-десантных войск и войск специального назначения;;+7‒929‒388‒88‒25
Новосибирская областная профсоюзная организация работников рыбного хозяйства;;+7 (383) 221‒35‒59
Конноспортивный клуб инвалидов, общественная организация;;+7 (383) 258‒00‒79, +7‒962‒838‒00‒79
Федерация дзюдо, Новосибирский региональный общественный фонд;;+7 (383) 292‒09‒01
Действуем вместе, центр социального сотрудничества;;+7 (383) 266‒33‒71, +7 (383) 262‒58‒58
Общее дело, Новосибирский городской общественный фонд поддержки социальных инициатив;;
ДРООДИ, региональная общественная организация детей-инвалидов и инвалидов с детства;;+7 (383) 310‒01‒45
Грифон, Западно-Сибирская общественная организация по защите прав потребителей;;+7‒929‒303‒94‒99, +7‒905‒938‒35‒84
Новосибирская областная общественная профсоюзная организация Российского профсоюза работников культуры;;+7 (383) 221‒12‒12, +7 (383) 221‒05‒07, +7 (383) 221‒48‒62
Межрегиональный фонд поддержки правоохранительных органов имени Александра Невского;;+7 (383) 223‒77‒57, +7 (383) 218‒26‒83
ESF54, федерация экстремального спорта НСО;;+7 (383) 266‒44‒55
Левобережная Местная Организация Всероссийского общества слепых, общественная организация;;+7 (383) 314‒28‒47
Центр Немецких Пород, Новосибирская городская общественная организация собаководов;;+7‒983‒313‒13‒03, +7‒983‒320‒87‒26
Ал-Анон, сообщество родственников алкоголиков;;+7‒913‒068‒90‒58
Общественная жилищная инспекция;;+7‒905‒956‒10‒70
Международная Ассоциация Руководителей АвиаПредприятий;;+7 (383) 222‒18‒82, +7 (383) 222‒47‒77
Активный город, МКУ, координационный центр;;
Лучик света, Новосибирская городская детская общественная организация инвалидов;;+7‒923‒125‒75‒63, +7‒951‒363‒79‒65
Общество инвалидов Центрального района, общественная организация;;+7 (383) 224‒52‒84
Новосибирская ассоциация туристских организаций, НП;;+7 (383) 286‒37‒61
Калининская местная организация Всероссийского общества инвалидов, общественная организация;;+7 (383) 276‒02‒17, +7 (383) 276‒21‒46
Сибирское соглашение, межрегиональная ассоциация экономического взаимодействия субъектов РФ;;+7 (383) 223‒34‒03, +7 (383) 223‒77‒38
Зажги Свечу, гуманитарно-просветительский клуб;;+7 (383) 225‒94‒98, +7 (383) 220‒90‒63
Инвалиды войны, Новосибирская областная общественная организация Общероссийской общественной организации инвалидов войны в Афганистане и военной травмы;;+7‒913‒737‒11‒70
Украинско-Сибирский инвестиционный клуб;;+7‒913‒939‒77‒99
Сибирский Аюрведический Институт, региональная общественная организация;;+7 (383) 306‒36‒10, +7‒913‒92‒92‒108, +7 (383) 239‒31‒08, +7 (383) 310‒82‒38, +7 (383) 214‒64‒04
Кировская местная организация Всероссийского общества инвалидов, общественная организация;;+7 (383) 353‒50‒53
Союз Ветеранов Афганистана, общественная организация;;+7‒993‒020‒50‒57, +7 (383) 219‒43‒25
Общее дело, Новосибирский городской общественный фонд поддержки социальных инициатив;;
Региональная ассоциация работающей молодёжи;;+7‒913‒783‒06‒78
ДРООДИ, региональная общественная организация детей-инвалидов и инвалидов с детства;;+7 (383) 310‒01‒45
Содействие просвещению и защите прав граждан в сфере охраны здоровья и жилищно-коммунального хозяйства, фонд;;
Профсоюз работников такси;;+7 (383) 354‒14‒14
Форпост, Новосибирская областная общественная организация;;+7 (383) 373‒20‒69
Колыванское районное общество охотников и рыболовов;;
Новосибирская лига объединений домовладельцев, НП;;+7 (383) 289‒99‒45
Обелиск, Новосибирская областная общественная организация родителей военнослужащих, погибших в локальных войнах;;+7 (383) 202‒02‒81
Профком студентов, СГУПС;;+7 (383) 328‒02‒29, +7 (383) 328‒04‒78
Новосибирский Городской Центр Инвалидов;;+7 (383) 222‒72‒22
БРАТИНА, Новосибирская региональная спортивно-патриотическая правозащитная общественная организация;;+7‒913‒707‒11‒00
Фонд помощи инвалидам радиационных катастроф, НКО;;+7 (383) 276‒27‒07
Бердское городское отделение ветеранов войны в Афганистане;;+7‒913‒457‒39‒55
Кооператор, Искитимское потребительское общество;;+7 (38343) 2‒91‒20, +7 (38343) 2‒90‒10
Ассоциация руководителей медицинских организаций Сибири, региональная общественная организация;;+7 (383) 202‒04‒32
Привет, велосипед!, общественная организация;;+7‒923‒241‒72‒19
Союз театральных деятелей, общественная организация;;+7 (383) 222‒69‒38, +7 (383) 222‒58‒01
Женское Инициативное Творческое Объединение, общественная организация;;+7‒953‒765‒86‒08
Сибирского Казачьего Войска, НП, организация казаков;;+7 (383) 373‒25‒31
Региональный Деловой Клуб Строителей, НП;;+7‒913‒929‒38‒27, +7 (383) 266‒37‒26
КРУГ, потребительский кооператив социального творчества;;+7 (383) 255‒04‒56, +7‒913‒702‒55‒13
Мой город, молодежный пресс-центр;;+7‒913‒207‒88‒15, +7 (383) 211‒53‒64
Содействие просвещению и защите прав граждан в сфере охраны здоровья и жилищно-коммунального хозяйства, фонд;;
Территориальная Новосибирская областная организация профсоюза работников физической культуры, спорта и туризма;;+7 (383) 221‒38‒33
ВЕХИ, Новосибирский городской общественный фонд историко-культурного наследия;;+7 (383) 221‒91‒56
Межрегиональная общественная организация ветеранов правоохранительных органов и подразделений по борьбе с организованной преступностью;;+7 (383) 347‒85‒58, +7‒903‒939‒36‒91, +7 (383) 266‒20‒30
Межрегиональное объединение независимых автоэкспертов, НП;;+7 (383) 226‒47‒80
Первомайская местная организация Всероссийского общества инвалидов, общественная организация;;+7 (383) 338‒29‒33
Совет ветеранов войны и труда, п. Краснообск;;+7 (383) 348‒34‒54
Городская организация ветеранов-пенсионеров войны, труда, военной службы и правоохранительных органов г. Бердска;;+7 (38341) 2‒00‒59
Иман, религиозная организация;;+7‒913‒774‒80‒04
Школа безопасности, Всероссийское детско-юношеское общественное движение;;+7 (383) 381‒02‒38
Тут грязи нет, межрегиональная Общероссийская экологическая организация;;+7 (383) 299‒23‒85, +7 (383) 233‒12‒00, +7 (383) 200‒01‒02
Новосибирская областная организация Профсоюза работников агропромышленного комплекса РФ;;+7 (383) 221‒45‒95, +7 (383) 221‒35‒21
Новосибирская областная общественная профсоюзная организация работников строительства и промышленности строительных материалов;;+7 (383) 221‒46‒92
Западно-Сибирская территориальная организация Общероссийского профсоюза авиационных работников;;+7 (383) 221‒07‒69, +7 (383) 221‒02‒31
Новосибирская городская общественная организация детей-инвалидов и инвалидов с детства;;+7‒913‒924‒52‒49, +7 (383) 224‒14‒37
Союз транспортников, экспедиторов и логистов Сибири;;+7‒913‒772‒55‒99, +7 (383) 201‒42‒60
Ассоциация Молодых Предпринимателей России, Новосибирское региональное отделение;;+7 (383) 218‒78‒74, +7 (383) 210‒31‒66
Счастье слышать!, Общественное объединение родителей детей-инвалидов с нарушением слуха;;+7 (383) 380‒49‒05, +7‒993‒002‒75‒37
Центр реабилитации детей-инвалидов и инвалидов с детства;;+7 (383) 310‒01‒45, +7‒983‒510‒01‒45
Новосибирская территориальная организация Общественной организации Профсоюза работников связи России;;+7 (383) 221‒81‒96, +7 (383) 221‒86‒13
Клуб депутатов и избирателей;;+7 (383) 346‒59‒52, +7 (383) 346‒55‒32
Яр, общественная организация;;+7 (383) 236‒39‒00
Национальная ассоциация участников фондового рынка;;+7 (383) 218‒38‒01
Город Мечты, общественная организация;;+7‒913‒203‒38‒88
Федерация пожарно-прикладного спорта Новосибирской области, общественная организация;;+7 (383) 204‒97‒95, +7 (383) 204‒97‒93
Новосибирская областная общественная организация защиты прав потребителей;;+7‒913‒202‒72‒22
Служба здоровья, диагностическо-исследовательский центр комплементарной медицины;;+7‒913‒948‒41‒12, +7 (383) 308‒70‒27
Юго-Запад, баскетбольный клуб;;+7 (383) 263‒79‒80, +7‒903‒900‒79‒80
Ал-Анон, сообщество родственников алкоголиков;;+7‒913‒068‒90‒58
Право животных на жизнь, общественная организация;;+7‒913‒959‒23‒33, +7‒913‒752‒06‒24
Социальное партнерство, Новосибирская областная общественная организация;;+7 (383) 223‒72‒86, +7 (383) 223‒29‒82, +7 (383) 210‒16‒16
Добрый, межрегиональный общественный благотворительный фонд;;+7‒952‒902‒34‒56, +7 (383) 263‒42‒90
Союз руководителей предприятий и работодателей, Новосибирская областная общественная организация;;+7 (383) 361‒27‒66
Совет ветеранов Ленинского района;;+7 (383) 350‒06‒40
Ассоциация крестьянских хозяйств и сельскохозяйственных кооперативов Новосибирской области;;+7 (383) 348‒46‒72, +7 (383) 348‒36‒74, +7‒903‒934‒75‒42
СИБИРСКОЕ МЕЖРЕГИОНАЛЬНОЕ БИЗНЕС-СООБЩЕСТВО, ассоциация;;+7 (383) 228‒55‒11, +7 (383) 319‒15‒97
Центр развития городских сообществ, Новосибирская региональная общественная организация по поддержке общественных инициатив и проектов;;+7 (383) 381‒35‒51
Институт развития прессы - Сибирь, НП;;+7 (383) 346‒50‒10
Федерация за Всеобщий Мир, Сибирское отделение организации содействия в сфере миротворчества со специальным консультационным статусом в экономическом и социальном совете ООН;;+7‒913‒704‒04‒10
Новосибирская областная общественная профсоюзная организация работников лесных отраслей;;+7 (383) 221‒36‒56, +7 (383) 221‒44‒30
Общее дело, Новосибирский городской общественный фонд поддержки социальных инициатив;;
Правопорядок-Сибирь, межрегиональный общественный фонд;;+7 (383) 224‒09‒32, +7 (383) 224‒65‒44
Центр Ведической культуры, областная общественная организация;;+7 (383) 375‒12‒09, +7 (383) 308‒11‒66
Сибирь, общество охотников и рыболовов;;+7 (383) 274‒14‒68, +7‒913‒912‒54‒04
Советская местная организация Всероссийского общества инвалидов;;+7 (383) 332‒82‒41
Международный Союз Немецкой Культуры, ассоциация общественных объединений;;+7 (383) 238‒03‒54, +7 (383) 238‒03‒11
Пожарные добровольцы, общественная организация;;+7 (383) 204‒97‒93, +7 (383) 204‒97‒95
Федерация альпинизма Новосибирской области, региональная общественная организация;;+7‒913‒726‒01‒32
Партия Ветеранов России, Новосибирское региональное отделение Всероссийской политической партии;;+7‒952‒929‒26‒14
Русское Географическое общество;;+7 (383) 330‒35‒34
Мы против коррупции, Новосибирский региональный общественный фонд;;+7 (383) 331‒53‒55
Линия жизни, межрегиональная благотворительная общественная организация социальной адаптации граждан;;
Союз Молодых Строителей, региональная общественная организация Новосибирской области;;+7‒923‒180‒02‒00
Профсоюзная организация студентов НГПУ;;+7 (383) 244‒01‒30
Новосибирская территориальная общественная организация Общероссийского профессионального союза работников жизнеобеспечения;;+7 (383) 221‒36‒67, +7 (383) 221‒39‒50
Содружество Анонимных Алкоголиков;;+7‒953‒786‒83‒04
Новосибирская областная организация Российского профсоюза работников радиоэлектронной промышленности;;+7 (383) 221‒45‒50, +7 (383) 221‒07‒09, +7 (383) 221‒12‒29
Лига Медиа-Право, социально-правовой центр;;+7‒953‒769‒12‒87
ВИТАРА, потребительское общество;;+7‒913‒008‒00‒36, +7‒983‒316‒09‒55
Права животных, общественное движение;;+7‒952‒925‒03‒09, +7 (383) 287‒26‒32
Сибирское Рериховское Общество, межрегиональная культурно-просветительная общественная организация;;+7 (383) 223‒27‒55, +7 (383) 218‒06‒71
Молодежный, территориальное общественное самоуправление;;+7‒913‒728‒50‒26, +7 (383) 202‒61‒88
Всероссийское общество слепых, г. Искитим;;+7 (38343) 2‒94‒37
Ассоциация предпринимателей г. Искитима;;+7‒923‒195‒31‒48, +7‒913‒715‒32‒62, +7 (38343) 2‒03‒21
Тогучинское районное общество охотников и рыболовов;;+7 (38340) 2‒72‒50
Моя Новая Жизнь, общественная организация;;+7 (383) 238‒34‒73, +7 (383) 238‒34‒72, +7 (383) 238‒30‒84
Стояна-вместе против рака груди, Новосибирская региональная общественная организация;;+7 (383) 224‒59‒83
Ленинский коммунистический союз молодежи, общественная организация;;+7‒999‒463‒82‒90
Открытое Сердце, добровольческое движение;;
Защита сирот, региональный благотворительный общественный фонд;;+7‒952‒902‒34‒56, +7 (383) 263‒42‒90
Город-селу, Новосибирский общественный фонд;;+7 (383) 224‒62‒08, +7 (383) 227‒03‒18
Искитимское общество инвалидов;;+7 (38343) 2‒04‒17
Мир на ладони, центр развития личности;;+7 (383) 299‒86‒42
Активный город, МКУ, координационный центр;;
Флотское Братство, региональная организация моряков;;+7‒923‒222‒58‒60, +7‒952‒939‒17‒17
Студенческая организация предотвращения правонарушений, общественная организация;;+7‒923‒222‒35‒55
Федерация воздухоплавания Новосибирской области;;+7 (383) 218‒38‒40
Собрание офицеров Сибири, фонд содействия и помощи офицерам;;+7 (383) 349‒28‒98, +7‒923‒158‒32‒55
Картина Жизни, межрегиональная общественная организация развития творческого мышления;;+7‒983‒308‒88‒83
Новосибирское пожарное общество, областная общественная организация;;+7 (383) 351‒26‒01, +7 (383) 351‒26‒41
Профессиональный союз работников учреждений и предприятий Фармация Новосибирской области, общественная организация;;+7 (383) 221‒12‒25
Обская местная организация Всероссийского общества инвалидов, общественная организация;;+7 (38373) 5‒11‒11
Хор Калинка-Светоч, Калининская районная общественная организация инвалидов;;+7‒913‒466‒87‒82, +7‒913‒387‒64‒73
Развитие и самосовершенствование, общественная организация;;+7 (383) 299‒00‒82
Союз профессионалов индустрии красоты Сибири;;+7‒909‒530‒70‒40
Инсулинозависимые дети, региональная общественная организация родителей;;+7 (383) 213‒78‒67
ГОЛОС РЕШАЕТ!, общественная организация;;+7 (383) 375‒01‒23, +7‒923‒775‒01‒23
Линёвская местная общественная организация инвалидов;;+7 (38343) 4‒04‒11
Радиоканал СиБирь, Новосибирская региональная общественная организация помощи автомобилистам;;+7 (383) 255‒94‒46, +7‒962‒835‒94‒46
Районный совет ветеранов г. Тогучина;;+7 (38340) 2‒82‒01
Тогучинское районное потребительское общество;;+7 (38340) 2‒12‒78, +7 (38340) 2‒25‒43, +7 (38340) 2‒14‒90
Совет ветеранов-пенсионеров Коченевского района;;
Сибирский центр культуры, общественная организация;;+7‒913‒003‒30‒62
Надежда, отделение реабилитации взрослых инвалидов;;+7 (38345) 2‒11‒23
Бердский антикоррупционный комитет, местная общественная организация;;+7 (38341) 2‒32‒48
Справедливость, АНО;;+7‒905‒953‒40‒21, +7 (383) 221‒55‒46, +7‒953‒784‒42‒35
Силовое единство, межрегиональная общественная организация ветеранов силовых структур;;+7‒913‒206‒15‒07, +7‒951‒395‒23‒05
Совет ветранов Ордынского района;;+7 (38359) 2‒16‒01
Картина Жизни, межрегиональная общественная организация развития творческого мышления;;+7‒983‒308‒88‒83
Здоровая Россия, Новосибирское отделение Всероссийской общественной организации;;+7‒951‒391‒00‒00
Киокусинкай каратэ, Новосибирская региональная общественная организация;;+7‒913‒208‒72‒95
Всероссийское общество инвалидов, общественная организация;;+7‒913‒930‒18‒26
СОЦПРОФ, Новосибирское областное объединение профсоюзных организаций;;+7‒913‒200‒11‒49, +7 (383) 315‒33‒64
Царская кошка, РОО, монопородный клуб;;+7‒913‒732‒40‒97
Ал-Анон, сообщество родственников алкоголиков;;+7‒913‒068‒90‒58
Линия жизни, межрегиональная благотворительная общественная организация социальной адаптации граждан;;
Активный город, МКУ, координационный центр;;
Ал-Анон, сообщество родственников алкоголиков;;+7‒913‒068‒90‒58
Активный город, МКУ, координационный центр;;
Ал-Анон, сообщество родственников алкоголиков;;+7‒913‒068‒90‒58
Активный город, МКУ, координационный центр;;
Ал-Анон, сообщество родственников алкоголиков;;+7‒913‒068‒90‒58
Активный город, МКУ, координационный центр;;
Активный город, МКУ, координационный центр;;
Активный город, МКУ, координационный центр;;
Обская гидрометеорологическая обсерватория;;+7 (383) 345‒18‒20, +7 (383) 334‒73‒30
Западно-Сибирское Управление по гидрометеорологии и мониторингу окружающей среды;;+7 (383) 222‒25‒55
Авиаметтелеком Росгидромета, ФГБУ, Западно-Сибирский филиал;;+7 (383) 319‒11‒20, +7 (383) 319‒11‒28
Западно-Сибирское Метеоагентство;;+7 (383) 227‒17‒61, +7 (383) 222‒27‒02
ПЛАНЕТА, ФГБУ, научно-исследовательский центр космической гидрометеорологии;;+7 (383) 334‒45‒42
Ордынская, метеорологическая станция;;+7 (38359) 2‒26‒09
Новосибирский Центр по гидрометеорологии и мониторингу окружающей среды, г. Искитим;;
ПЛАНЕТА, ФГБУ, научно-исследовательский центр космической гидрометеорологии;;+7 (383) 334‒45‒42
Новосибирский Центр по гидрометеорологии и мониторингу окружающей среды, г. Искитим;;
ПЛАНЕТА, ФГБУ, научно-исследовательский центр космической гидрометеорологии;;+7 (383) 334‒45‒42
Департамент природных ресурсов и охраны окружающей среды Новосибирской области;;+7 (383) 202‒08‒70
Отдел лесных отношений по Новосибирскому лесничеству, Департамент лесного хозяйства Новосибирской области;;+7 (383) 225‒71‒11
Департамент лесного хозяйства по Сибирскому федеральному округу;;+7 (383) 325‒40‒92
Бердский лесхоз, АО;;+7 (38341) 4‒73‒69, +7 (38341) 4‒73‒70
Центр лабораторного анализа и технических измерений по Сибирскому федеральному округу, ФГБУ;;
Новосибирский лесхоз, ГУП;;+7 (383) 293‒98‒39
Дубровинский лесхоз, АО, Мошковское лесничество;;+7 (38348) 3‒72‒21, +7 (38348) 3‒72‒32
Управление лесного хозяйства Новосибирской области, Министерство Обороны РФ;;+7 (383) 205‒55‒60
Независимая аналитическая лаборатория, ООО, многопрофильная компания;;+7‒903‒903‒12‒00, +7 (383) 217‒48‒41
Центр защиты леса Новосибирской области;;+7 (383) 279‒93‒55, +7 (383) 279‒02‒68, +7 (383) 279‒93‒56, +7 (383) 279‒93‒57
Верхнеобьрегионводхоз, ФГУ;;+7 (383) 332‒31‒86
Федеральный центр оценки безопасности и качества зерна и продуктов его переработки, ФГБУ, Новосибирское представительство Алтайского филиала;;+7‒913‒017‒40‒77, +7 (3852) 50‒34‒04
Новосибирский, ФГБУ, центр агрохимической службы;;+7 (383) 294‒47‒17, +7 (383) 294‒45‒80
Администрация Искитимского района;;
Новосибирская база авиационной охраны лесов;;+7 (383) 200‒10‒35, +7 (383) 200‒10‒44
Горзеленхоз, МКУ, первомайское лесничество;;
Экология Сибири, ООО;;+7‒913‒912‒62‒87, +7 (383) 214‒62‒87
Полидея, группа компаний;;8‒800‒250‒13‒44
Эко, ООО;;+7 (383) 201‒16‒01, +7 (383) 201‒14‒64, +7 (383) 349‒94‒42
Служба мониторинга загрязнений окружающей среды;;+7 (383) 216‒20‒25, +7 (383) 226‒95‒01
Экосибирь, ООО, компания по разработке экологической документации;;+7 (383) 233‒12‒00, +7 (383) 233‒33‒02
Отдел лесных отношений по Колыванскому лесничеству, Департамент лесного хозяйства Новосибирской области;;+7 (38352) 5‒23‒92
Экас, ООО, научно-исследовательское предприятие;;+7 (383) 381‒30‒18, +7‒923‒230‒30‒18
Эко-Партнер, ООО, компания;;+7 (383) 263‒37‒08, +7 (383) 248‒34‒98
Гипростройтранс-3, ООО;;+7 (38352) 5‒18‒04, +7 (38352) 5‒39‒61
Ордынский лесхоз, ГУП;;+7 (38359) 2‒25‒91
Проектно-изыскательская компания, ИП Фирсов Д.И.;;+7‒923‒143‒68‒98, +7 (383) 208‒20‒68
Кубовинское Лесничество;;
Спецбурстрой, ООО, буровая компания;;+7‒952‒940‒04‒44, +7 (383) 381‒66‒80
Кандауровское лесничество;;
Верхнеобьрегионводхоз, ФГУ;;+7 (383) 332‒31‒86
Экология и охрана труда, ООО;;+7 (383) 381‒40‒52
Компания по анализу воды;;+7 (383) 212‒69‒68
ЭСАО, ООО;;+7‒913‒903‒66‒74
ЭКОДОК, компания по разработке экологической документации;;+7‒983‒305‒61‒61
Либерально-демократическая партия России, Новосибирское региональное отделение;;+7 (383) 231‒04‒68
Коммунистическая партия РФ, Новосибирское региональное отделение;;
Единая Россия, политическая партия;;
Единая Россия, политическая партия;;+7 (383) 347‒17‒17
Яблоко, Новосибирское региональное отделение;;+7‒953‒876‒78‒97, +7 (383) 222‒06‒20, +7‒913‒916‒35‒49
Общественная приемная партии Единая Россия в Первомайском районе;;+7 (383) 380‒70‒35, +7 (383) 277‒14‒99
Справедливая Россия, политическая партия;;+7 (383) 363‒57‒41
Родина, партия;;+7‒999‒469‒88‒88
Республиканская партия России-Партия народной свободы, Новосибирское представительство;;+7‒913‒006‒15‒98, +7 (383) 287‒15‒98
Партия Великое Отечество;;
Казачья Партия Российской Федерации, региональное отделение политической партии;;+7‒983‒312‒15‒32, +7 (383) 373‒25‒31
Единая Россия, политическая партия;;+7 (383) 349‒12‒31
Единая Россия, политическая партия;;+7 (38351) 2‒39‒50
Единая Россия, политическая партия;;+7 (38348) 2‒25‒60
Либерально-демократическая партия России, Новосибирское региональное отделение;;+7 (383) 231‒04‒68
Коммунистическая партия РФ, Новосибирское региональное отделение;;
Единая Россия, политическая партия;;
Партия Великое Отечество;;
Либерально-демократическая партия России, Новосибирское региональное отделение;;+7 (383) 231‒04‒68
Коммунистическая партия РФ, Новосибирское региональное отделение;;
Единая Россия, политическая партия;;
Партия Великое Отечество;;
Коммунистическая партия РФ, Новосибирское региональное отделение;;
Единая Россия, политическая партия;;
Партия Великое Отечество;;
Коммунистическая партия РФ, Новосибирское региональное отделение;;
Единая Россия, политическая партия;;
Партия Великое Отечество;;
Коммунистическая партия РФ, Новосибирское региональное отделение;;
Единая Россия, политическая партия;;
Партия Великое Отечество;;
Коммунистическая партия РФ, Новосибирское региональное отделение;;
Единая Россия, политическая партия;;
Единая Россия, политическая партия;;
Единая Россия, политическая партия;;
Shopping Guide Я Покупаю, журнал;;+7 (383) 289‒27‒47, +7 (383) 289‒27‒48, +7 (383) 289‒27‒49
Вестник государственной регистрации, официальный представитель Коммерсантъ КАРТОТЕКА в г. Новосибирске;;
Дом от пола до потолка, журнал;;+7 (383) 36‒37‒957
ВСЕ для СВАДЬБЫ, журнал;;+7‒903‒903‒33‒38, +7‒913‒485‒99‒25
Сиб.фм, интернет-журнал;;+7 (383) 210‒61‒21
Соседи, журнал;;+7 (383) 319‒61‒41, +7 (383) 319‒61‒43, +7 (383) 319‒61‒42
Status, бизнес-журнал для состоявшихся людей;;+7 (383) 239‒30‒65
Собака.ru, журнал о людях;;+7 (383) 292‒26‒96, +7 (383) 213‒23‒24
СТИЛЬ, ООО, журнал;;+7 (383) 201‒23‒67, +7‒913‒373‒08‒74, +7 (383) 201‒22‒06
Главная книга в Новосибирске, журнал по бухгалтерскому учету и налогообложению;;+7 (383) 218‒82‒28
Развивалки, журнал;;+7 (383) 335‒68‒92
Дорогое удовольствие, журнал;;+7 (383) 363‒67‒95
Самый Сок, журнал;;+7‒913‒128‒80‒08, +7‒913‒420‒07‒77
Сибирский репортер, региональный информационно-аналитический журнал агропромышленного комплекса Сибири;;+7 (383) 361‒14‒56
Справочник по недвижимости, журнал;;+7 (383) 319‒60‒80, +7 (383) 319‒60‒82
Вестник НГУ, научный журнал;;+7 (383) 363‒43‒43
Крепость 24 часа, журнал сканвордов;;+7 (383) 335‒68‒92
City гид, журнал;;+7 (383) 363‒00‒51
Неизвестная Сибирь, журнал;;+7 (383) 221‒14‒27
Unior Park, детский журнал;;+7‒953‒768‒75‒80
Эксперт-Сибирь, деловой журнал;;+7 (383) 363‒23‒35
Вестник государственной регистрации, официальный представитель Коммерсантъ КАРТОТЕКА в г. Новосибирске;;
Все о Новостройках, журнал;;+7 (383) 240‒78‒52, +7 (383) 240‒78‒53, +7 (383) 240‒78‒51
Организация и проведение СВАДЬБЫ, журнал;;+7‒952‒916‒68‒86, +7‒952‒942‒81‒73
Грани Интерьера, журнал;;+7 (383) 217‒40‒85
Сибирские огни, журнал;;+7 (383) 223‒10‒15
Ваш Dень, гид по праздникам в большом городе, журнал;;+7‒913‒382‒03‒99, +7‒913‒953‒25‒68
Инфосфера, журнал;;+7 (383) 269‒83‒33, +7 (383) 269‒83‒34
Всему свету по совету. На все 100 Дача для всех, журнал;;+7 (383) 335‒68‒92
INTERIOR COLLECTION, рекламно-информационный журнал;;+7‒913‒924‒44‒42
АвтоБизнес Сибирь, журнал;;+7 (383) 299‒21‒53
Overpack, специализированное издание для центров паровых коктейлей;;+7‒953‒784‒65‒66
АкадемLife, журнал;;+7 (383) 292‒99‒63, +7‒913‒456‒86‒90
Инновации, каталог;;+7 (383) 223‒32‒62, +7 (383) 223‒72‒84
Крепость Ключворды, журнал сканвордов;;+7 (383) 335‒68‒92
Magazine лайф-гид, журнал;;+7 (383) 209‒18‒38
Какаду, журнал сканвордов;;+7 (383) 335‒68‒92
The Chief Woman, бизнес-журнал о женщинах;;+7 (383) 292‒26‒96, +7 (383) 203‒45‒44
Вестник НГУЭУ, научный журнал;;+7 (383) 243‒95‒34
StarHit, журнал;;+7 (383) 216‒22‒90, +7 (383) 207‒57‒58, +7 (383) 383‒29‒68
Мегамозг Филворды, журнал;;+7 (383) 335‒68‒92
Мебельщик Сибири, журнал о мебельном бизнесе;;+7 (383) 352‒35‒05
Новостройки Новосибирска, каталог;;+7 (383) 223‒32‒62, +7 (383) 223‒72‒84
Сибирский учитель, журнал;;+7 (383) 223‒56‒96
Трансервис. Автобизнес, журнал;;+7 (383) 213‒79‒00
Авторский Проект. Первые лица, журнал;;+7‒923‒197‒73‒55
Совет директоров Сибири, журнал;;+7 (383) 227‒67‒36, +7 (383) 227‒67‒37
Оборудование Разработки Технологии, журнал;;+7 (383) 222‒60‒02, +7 (383) 229‒10‒99
